File,ID,English,Vietnamese
GameTextPartVoice,6082,"いいえ\n[sad sigh]",""
GameTextPartVoice,6083,"わかったよ\nWow!",""
GameTextPartVoice,6084,"ん？\nThat's amazing!",""
GameTextPartVoice,6085,"うーん……\n[giggle]",""
GameTextPartVoice,6086,"そっか……！\n[laugh]",""
GameTextPartVoice,6087,"オクトパストラベラー\n[frustrated reax]",""
GameTextPartVoice,6088,"教えてくれる？\nThere's no way...",""
GameTextPartVoice,6089,"うんうん、それで？\n[scared reax]",""
GameTextPartVoice,6090,"わぁ、ありがとう！\nBut that's...",""
GameTextPartVoice,6091,"ふぅ、なんとか勝てたよ\nThanks.",""
GameTextPartVoice,6092,"大切にするね！\nSorry!",""
GameTextPartVoice,6093,"力を貸してね！\nWhat's wrong?",""
GameTextPartVoice,6094,"ありがとう……うれしい！\nHey...",""
GameTextPartVoice,6095,"そっか、残念……\n[noticing something reax]",""
GameTextPartVoice,6096,"あたし、みんなに愛される町を作るよ。これからもよろしくね！\nIs that...?",""
GameTextPartVoice,6097,"……いってらっしゃい\nYeah.",""
GameTextPartVoice,6098,"さよならは言わないよ？\nNope.",""
GameTextPartVoice,6099,"だって、君は@+@きっとここに帰ってくるから\nThat's right.",""
GameTextPartVoice,6100,"これからも……道は同じだよ\nNo.",""
GameTextPartVoice,6101,"ささっと片付けよ\nI got it.",""
GameTextPartVoice,6102,"ちょっとどいて！\n[puzzled reax]",""
GameTextPartVoice,6103,"いい素材が取れそう！\n[thinking reax]",""
GameTextPartVoice,6104,"大切なもの……壊させない\nOhh!",""
GameTextPartVoice,6105,"そんな指輪があるから……！\nOctopath Traveler",""
GameTextPartVoice,6106,"やったね！\nCould you tell me something?",""
GameTextPartVoice,6107,"うまくいった！\nOkay, and then what?",""
GameTextPartVoice,6108,"朝メシ前かな\nWow, thank you!",""
GameTextPartVoice,6109,"これでも大工ですから\nWhew. Looks like I won!",""
GameTextPartVoice,6110,"こ、腰いたぁ……\nI'll take good care of it!",""
GameTextPartVoice,6111,"なんとかなったかな\nI could use your help!",""
GameTextPartVoice,6112,"いくよ！\nThat makes me so happy!",""
GameTextPartVoice,6113,"こっちの番！\nThat's too bad...",""
GameTextPartVoice,6114,"うーん、どうしよ……\nLet's make a town that everyone will love, together!",""
GameTextPartVoice,6115,"チャンスだよ！\nHave a safe journey.",""
GameTextPartVoice,6116,"今のうち！\n...I won't say ""goodbye.""",""
GameTextPartVoice,6117,"やっ\nBecause I know you'll come back here someday.",""
GameTextPartVoice,6118,"ていっ\nI told you...we're in this together.",""
GameTextPartVoice,6119,"えいっ\nLet's make this quick!",""
GameTextPartVoice,6120,"それっ\nOut of my way!",""
GameTextPartVoice,6121,"大工のパワー！\nMore materials for me!",""
GameTextPartVoice,6122,"トントントントーン！\nI won't let you take what's precious to us.",""
GameTextPartVoice,6123,"あらら……\nIt's all because of that ring!",""
GameTextPartVoice,6124,"はぁっ\nWoo-hoo!",""
GameTextPartVoice,6125,"はぁぁっ\nThat went well!",""
GameTextPartVoice,6126,"いやぁぁぁぁっ！\nI could do this in my sleep!",""
GameTextPartVoice,6127,"ふっ\nAll in a good day's work!",""
GameTextPartVoice,6128,"よいしょっ！\nUgh, my back hurts...",""
GameTextPartVoice,6129,"力いっぱい！\nLooks like we did it!",""
GameTextPartVoice,6130,"もう何も壊させない！\nHere goes nothing!",""
GameTextPartVoice,6131,"ここだね！？\nI'll show you what I can do!",""
GameTextPartVoice,6132,"手応えあり！\nUhhh... What should I do?",""
GameTextPartVoice,6133,"よし、やった！\nThis is our chance!",""
GameTextPartVoice,6134,"今だよ！\nNow's the time!",""
GameTextPartVoice,6135,"ごめん、ちょっと……\n[attack exert]",""
GameTextPartVoice,6136,"あたしだって！\n[attack exert]",""
GameTextPartVoice,6137,"休んでて\n[attack exert]",""
GameTextPartVoice,6138,"許さない……！\n[attack exert]",""
GameTextPartVoice,6139,"守らなきゃ\nI'll knock you right down!",""
GameTextPartVoice,6140,"ひらりっと！\nHit the nail on the head!",""
GameTextPartVoice,6141,"効かないよ！\nUh-oh...",""
GameTextPartVoice,6142,"残念でした！\n[gathering power]",""
GameTextPartVoice,6143,"やだ、もう……\n[gathering power]",""
GameTextPartVoice,6144,"おおっと？\n[gathering power]",""
GameTextPartVoice,6145,"た、助かったぁ\n[gathering power]",""
GameTextPartVoice,6146,"癒される……\nC'mon!",""
GameTextPartVoice,6147,"まだやれるよ\nI'm all fired up!",""
GameTextPartVoice,6148,"町を復興するまでは……！\nI won't let you take anything more!",""
GameTextPartVoice,6149,"くっ\nRight where it hurts!",""
GameTextPartVoice,6150,"あぐっ\nWorked like a charm!",""
GameTextPartVoice,6151,"きゃあっ\nYes, I did it!",""
GameTextPartVoice,6152,"やめてよっ\nGot you!",""
GameTextPartVoice,6153,"あああっ\nSorry about this...",""
GameTextPartVoice,6154,"ひどーいっ！\nLet me have a swing!",""
GameTextPartVoice,6155,"守りたい……のに……\nTake it easy!",""
GameTextPartVoice,6156,"ここまで……なの……\nYou won't get away with that!",""
GameTextPartVoice,6157,"父さん……ごめん……\nI have to be strong!",""
GameTextPartVoice,6158,"そーれっ！\nLight on my feet!",""
GameTextPartVoice,6159,"せーのっ！\nThat won't work!",""
GameTextPartVoice,6160,"これでも食らえっ！\nToo bad!",""
GameTextPartVoice,6161,"手加減しないよ！\nI don't like this...",""
GameTextPartVoice,6162,"ほーら！\nWhat happened...?",""
GameTextPartVoice,6163,"どうよ！？\nI appreciate it!",""
GameTextPartVoice,6164,"これは効くよ！\nThat's better...",""
GameTextPartVoice,6165,"撤去ー！\nI'm not down yet!",""
GameTextPartVoice,6166,"燃やすよ！\nThe town still needs me...!",""
GameTextPartVoice,6167,"怒りの炎だ！\n[taking light damage reax]",""
GameTextPartVoice,6168,"アールデー・イグニス\n[taking light damage reax]",""
GameTextPartVoice,6169,"凍って！\n[taking moderate damage reax]",""
GameTextPartVoice,6170,"砕けろぉ！\nStop it!",""
GameTextPartVoice,6171,"クルター・グラキエス\n[taking heavy damage reax]",""
GameTextPartVoice,6172,"痺れて！\nThat hurts!",""
GameTextPartVoice,6173,"ドーンっ！\nBut...the town...",""
GameTextPartVoice,6174,"カネ・トルトニス\nIs this...the end?",""
GameTextPartVoice,6175,"風よ！\nI'm sorry...Pops...",""
GameTextPartVoice,6176,"ビューンッ！\n[light attack exert]",""
GameTextPartVoice,6177,"サルター・ウェントス\n[moderate attack exert]",""
GameTextPartVoice,6178,"光よ！\nReady for some pain?",""
GameTextPartVoice,6179,"きらめいて！\nI won't go easy on you!",""
GameTextPartVoice,6180,"コングレアー・ルクス\n[light attack exert]",""
GameTextPartVoice,6181,"闇よ……！\nYou like this!?",""
GameTextPartVoice,6182,"暗闇よ！\nThis'll hurt!",""
GameTextPartVoice,6183,"オペリー・テネブラエ\nGet outta here!",""
GameTextPartVoice,6184,"元気出して！\nBurn you up!",""
GameTextPartVoice,6185,"はい、どうぞ！\nFeel my rage!",""
GameTextPartVoice,6186,"これで大丈夫！\nIgnis Ardere!",""
GameTextPartVoice,6187,"あたしがついてるよ\nChill!",""
GameTextPartVoice,6188,"頑張ろうね！\nFreeze!",""
GameTextPartVoice,6189,"いい加減にしてよ\nGlacies Claudere!",""
GameTextPartVoice,6190,"これでどうかな？\nGo numb!",""
GameTextPartVoice,6191,"こっちだよ！\nBoom!",""
GameTextPartVoice,6192,"使わせてね\nTonitrus Canere!",""
GameTextPartVoice,6193,"はい、どうぞ\nHowling wind!",""
GameTextPartVoice,6194,"ふーんだ！\nBlow away!",""
GameTextPartVoice,6195,"治すね！\nVentus Saltare!",""
GameTextPartVoice,6196,"ぱっかーん！\nLight!",""
GameTextPartVoice,6197,"全力斬り\nShine down!",""
GameTextPartVoice,6198,"ひらめいたっ！\nLux Congerere!",""
GameTextPartVoice,6199,"使って！\nDarkness!",""
GameTextPartVoice,6200,"受け取って！\nDark as night!",""
GameTextPartVoice,6201,"あたしの分！\nTenebrae Operire!",""
GameTextPartVoice,6202,"道は……同じだよ！\nBe strong!",""
GameTextPartVoice,6203,"やっ\nHere you go!",""
GameTextPartVoice,6204,"やっ\nYou're all better!",""
GameTextPartVoice,6205,"よいか\nI'm with you!",""
GameTextPartVoice,6206,"ああ\nGive it your all!",""
GameTextPartVoice,6207,"で……\nGive us a break!",""
GameTextPartVoice,6208,"さらばだ\nHow do you like this!?",""
GameTextPartVoice,6209,"！\nOver here!",""
GameTextPartVoice,6210,"む……\nThis one's mine.",""
GameTextPartVoice,6211,"なんだと！\nHere, use this!",""
GameTextPartVoice,6212,"むっ……！\n[throwing exert]",""
GameTextPartVoice,6213,"……\nI've got you!",""
GameTextPartVoice,6214,"はぁ……\nI'll cut you down to size!",""
GameTextPartVoice,6215,"ほほう\nI'll show you!",""
GameTextPartVoice,6216,"いいな\nI've got it!",""
GameTextPartVoice,6217,"ふっ……\nHere!",""
GameTextPartVoice,6218,"ははは……\nThis should help!",""
GameTextPartVoice,6219,"ぐっ……！\nA little treat.",""
GameTextPartVoice,6220,"馬鹿な……\nWe're in this together!",""
GameTextPartVoice,6221,"！？\n[attack exert]",""
GameTextPartVoice,6222,"そんな……\n[attack exert]",""
GameTextPartVoice,6223,"礼を言う\nGreetings.",""
GameTextPartVoice,6224,"すまない\nIndeed.",""
GameTextPartVoice,6225,"どうした？\nAnd?",""
GameTextPartVoice,6226,"おい……\nFarewell.",""
GameTextPartVoice,6227,"むっ！\n[surprised reax]",""
GameTextPartVoice,6228,"これは……！\nHmm...",""
GameTextPartVoice,6229,"うむ\nWhat!?",""
GameTextPartVoice,6230,"いいや\n[angry grunt]",""
GameTextPartVoice,6231,"そうだ\n[sad sigh]",""
GameTextPartVoice,6232,"違うな\n[sad sigh]",""
GameTextPartVoice,6233,"わかった\nOho.",""
GameTextPartVoice,6234,"ふん？\nExcellent.",""
GameTextPartVoice,6235,"ふむ……\n[chuckle]",""
GameTextPartVoice,6236,"そうか……！\n[laugh]",""
GameTextPartVoice,6237,"オクトパストラベラー\n[frustrated reax]",""
GameTextPartVoice,6238,"手短に済まそう\nAbsurd...",""
GameTextPartVoice,6239,"興味深い……\n[scared reax]",""
GameTextPartVoice,6240,"ありがたくいただこう\nImpossible...",""
GameTextPartVoice,6241,"非礼を詫びよう\nI thank you.",""
GameTextPartVoice,6242,"使わせてもらうぞ\nMy apologies.",""
GameTextPartVoice,6243,"共に来てもらおう\nWhat ails you?",""
GameTextPartVoice,6244,"そなたの力を借りるぞ\nIf I may...",""
GameTextPartVoice,6245,"すまんが、耳が遠くてな\n[noticing something reax]",""
GameTextPartVoice,6246,"そなたの傍では、我が炎は穏やかでいられる@+@……まだ猛り続けねばならぬというのに\nAnd what might this be?",""
GameTextPartVoice,6247,"許せ、他に術がない\nYes.",""
GameTextPartVoice,6248,"私は、口が不得手でな\nNo.",""
GameTextPartVoice,6249,"邪悪は焼き払うまでだ\nCorrect.",""
GameTextPartVoice,6250,"剣を交えねば知れぬこともある\nNot so.",""
GameTextPartVoice,6251,"邪悪にその指輪は相応しくない\nI understand.",""
GameTextPartVoice,6252,"終わりだ\n[puzzled reax]",""
GameTextPartVoice,6253,"散れっ！\n[thinking reax]",""
GameTextPartVoice,6254,"炎と共に歩め……\nIs that so?",""
GameTextPartVoice,6255,"何人たりとも邪魔はさせぬ\nOctopath Traveler",""
GameTextPartVoice,6256,"我が炎は潰えぬ\nI will make this quick.",""
GameTextPartVoice,6257,"私にはまだ、生きる理由がある\nIntriguing.",""
GameTextPartVoice,6258,"我が炎を侮るなよ\nYou have my gratitude.",""
GameTextPartVoice,6259,"さあ、ゆくぞ……\nForgive me.",""
GameTextPartVoice,6260,"炎は、消えぬ……！\nI will use it wisely.",""
GameTextPartVoice,6261,"今こそ！\nCome with me.",""
GameTextPartVoice,6262,"好機だ！\nI will need your aid.",""
GameTextPartVoice,6263,"はっ！\nPray forgive me. My ears are not what they once were...",""
GameTextPartVoice,6264,"ふっ！\nThough the fire within me must rage on...it calms when I am by your side.",""
GameTextPartVoice,6265,"たっ！\nForgive me... This is the only way.",""
GameTextPartVoice,6266,"せいっ！\nI'm afraid I don't have a way with words.",""
GameTextPartVoice,6267,"炎に聞くがよい\nEvil is to be purged.",""
GameTextPartVoice,6268,"裁きを受けよ\nThere are things that can only be known by crossing blades.",""
GameTextPartVoice,6269,"むっ……\nThat ring does not befit evil.",""
GameTextPartVoice,6270,"はぁっ\nThis ends now.",""
GameTextPartVoice,6271,"おおおおっ！\nFarewell!",""
GameTextPartVoice,6272,"はあああああっ！\nWalk with the Flame.",""
GameTextPartVoice,6273,"ふんっ\nI will not let anyone stand in my way.",""
GameTextPartVoice,6274,"邪魔はさせぬ！\nMy flame will not be extinguished.",""
GameTextPartVoice,6275,"青き炎よ！\nThere is a reason I yet draw breath.",""
GameTextPartVoice,6276,"この命を賭して……邪悪を焼き尽くす！\nDo not underestimate my flame.",""
GameTextPartVoice,6277,"隙あり！\nLet us begin.",""
GameTextPartVoice,6278,"入った！\nThe flame...will never die...!",""
GameTextPartVoice,6279,"見くびるな！\nNow!",""
GameTextPartVoice,6280,"見抜いた！\nNow!",""
GameTextPartVoice,6281,"頼んだぞ\n[attack exert]",""
GameTextPartVoice,6282,"私が出る\n[attack exert]",""
GameTextPartVoice,6283,"下がっていろ！\n[attack exert]",""
GameTextPartVoice,6284,"おのれ……ッ！！\n[attack exert]",""
GameTextPartVoice,6285,"甘い\nHeed the flame!",""
GameTextPartVoice,6286,"見切った\nAccept your punishment!",""
GameTextPartVoice,6287,"戯言を……\n[frustrated grunt]",""
GameTextPartVoice,6288,"論外だ\n[gathering power]",""
GameTextPartVoice,6289,"姑息な……\n[gathering power]",""
GameTextPartVoice,6290,"ちっ\n[gathering power]",""
GameTextPartVoice,6291,"すまぬな\n[gathering power]",""
GameTextPartVoice,6292,"助かった\nYou will not stop me!",""
GameTextPartVoice,6293,"使命を果たす……！\nO Sacred Blue Flame!",""
GameTextPartVoice,6294,"炎は潰えぬ！\nI will purge this world of evil, even if it costs my life!",""
GameTextPartVoice,6295,"ぐっ\nI have you!",""
GameTextPartVoice,6296,"ちっ\nThere!",""
GameTextPartVoice,6297,"うぐぁっ\nYou underestimate me!",""
GameTextPartVoice,6298,"やるな……！\nI see through you!",""
GameTextPartVoice,6299,"ぬおおおおっ！\nHold nothing back.",""
GameTextPartVoice,6300,"これほどとは……！\nI will fight.",""
GameTextPartVoice,6301,"まさか……！\nFall back!",""
GameTextPartVoice,6302,"不覚……\nFiend!",""
GameTextPartVoice,6303,"我が……炎は……\nFool.",""
GameTextPartVoice,6304,"はぁっ！\nI thought so.",""
GameTextPartVoice,6305,"そこだ！\nWhat nonsense.",""
GameTextPartVoice,6306,"決める！\nUse your head.",""
GameTextPartVoice,6307,"受けてみろ！\nA cheap trick...",""
GameTextPartVoice,6308,"遅い！\n[frustrated reax]",""
GameTextPartVoice,6309,"当てる！\nThank you.",""
GameTextPartVoice,6310,"喰らえ！\nYour aid is appreciated.",""
GameTextPartVoice,6311,"消え去れ！\nI have a duty to fulfill...",""
GameTextPartVoice,6312,"炎よ！\nMy flame will not die!",""
GameTextPartVoice,6313,"火炎よ！\n[taking light damage reax]",""
GameTextPartVoice,6314,"アールデー・イグニス\n[taking light damage reax]",""
GameTextPartVoice,6315,"氷よ！\n[taking moderate damage reax]",""
GameTextPartVoice,6316,"冷気よ！\nA good hit...",""
GameTextPartVoice,6317,"クルター・グラキエス\n[taking heavy damage reax]",""
GameTextPartVoice,6318,"いかずちよ！\nI underestimated you...!",""
GameTextPartVoice,6319,"雷鳴よ！\nIt cannot be...!",""
GameTextPartVoice,6320,"カネ・トルトニス\nI have...failed...",""
GameTextPartVoice,6321,"風よ！\nMy...flame...",""
GameTextPartVoice,6322,"烈風よ！\n[light attack exert]",""
GameTextPartVoice,6323,"サルター・ウェントス\nThere!",""
GameTextPartVoice,6324,"光よ！\nYou're done!",""
GameTextPartVoice,6325,"聖火よ！\nTake this!",""
GameTextPartVoice,6326,"コングレアー・ルクス\nToo slow!",""
GameTextPartVoice,6327,"闇よ……\nDon't move!",""
GameTextPartVoice,6328,"暗闇よ！\nYou won't escape!",""
GameTextPartVoice,6329,"オペリー・テネブラエ\nBegone!",""
GameTextPartVoice,6330,"治す\nFire!",""
